Transaction_ID;Transaction_date;Supplier;Price;Payment_Type;Client ID;City;State;Country;Account_Created;Last_Login
13234;1/27/09 14:42;25714;3600;Mastercard;54703;Arlington                   ;VA;United States;01/08/09 11:01;2/24/09 16:38
13235;01/08/09 12:03;25715;1200;Diners;54704;Calgary;Alberta;Canada;8/13/08 15:58;2/24/09 17:41
13236;1/29/09 12:16;25716;1200;Mastercard;54705;Chiefland                   ;FL;United States;1/27/09 15:56;2/24/09 18:29
13237;1/19/09 10:47;25717;1200;Mastercard;54706;Stavenger;Rogaland;Norway;1/13/09 13:53;2/25/09 0:40
13238;01/08/09 02:49;25718;3600;Mastercard;54707;Begnins;Vaud;Switzerland;01/07/09 04:14;2/25/09 1:37
13239;1/19/09 17:40;25719;1200;Visa;54708;Newton                      ;MA;United States;03/12/07 07:21;2/25/09 2:28
13240;01/11/09 00:15;25720;1200;Mastercard;54709;Den Haag;Zuid-Holland;Netherlands;05/07/07 04:07;2/25/09 4:04
13241;1/16/09 5:12;25721;3600;Visa;54710;Berikon;Aargau;Switzerland;10/19/07 12:31;2/25/09 5:12
13242;1/19/09 6:52;25722;1200;Diners;54711;Santa Barbaraa;Heredia;Costa Rica;1/19/09 6:45;2/25/09 5:44
13243;1/26/09 1:14;25723;1200;Visa;54711;Churra;Murcia;Spain;1/23/09 1:57;2/25/09 5:47
13244;1/30/09 10:31;25724;1200;Mastercard;54701;Castle Rock                 ;CO;United States;10/06/08 16:31;2/25/09 7:42
13245;1/23/09 5:52;25725;1200;Amex;54702;Zug;Zug;Switzerland;1/23/09 1:22;2/25/09 9:40
13246;01/07/09 09:54;25726;1200;Visa;54703;Ashford;England;United Kingdom;01/07/09 09:17;2/25/09 10:18
13247;01/01/09 16:44;25727;1200;Amex;54704;Rockville                   ;MD;United States;09/12/08 10:36;2/25/09 10:48
13248;1/23/09 9:27;25728;1200;Mastercard;54705;Madrid;Madrid;Spain;2/19/08 2:01;2/25/09 11:38
13249;1/22/09 12:56;25729;1200;Visa;54706;Aasgaardstrand;Vestfold;Norway;1/20/09 13:13;2/25/09 12:03
13250;1/16/09 13:35;25730;1200;Visa;54707;Milano;Lombardy;Italy;1/16/09 12:43;2/25/09 13:59
13251;1/13/09 9:26;25731;1200;Visa;54708;Anieres;Geneve;Switzerland;1/24/06 13:15;2/25/09 14:05
13252;1/25/09 11:35;25732;7500;Mastercard;54709;Fresno                      ;TX;United States;1/24/09 9:24;2/25/09 14:22
13253;1/26/09 14:02;25733;1200;Mastercard;54710;Fresno                      ;TX;United States;1/24/09 9:24;2/25/09 14:22
13254;01/07/09 13:26;25734;1200;Visa;54711;Warwick;Quebec;Canada;7/27/03 13:18;2/25/09 15:16
13255;1/15/09 11:45;25735;1200;Diners;54711;Watford;England;United Kingdom;09/04/08 03:01;2/25/09 15:21
13256;1/27/09 12:02;25736;1200;Visa;54700;Waterford;Waterford;Ireland;03/10/08 13:51;2/25/09 15:41
13257;1/28/09 14:09;25737;1200;Visa;54701;Pruszkow;Mazowieckie;Poland;1/28/09 13:40;2/25/09 16:19
13258;1/23/09 7:13;25738;1200;Visa;54702;Hamilton;Hamilton;Bermuda;1/19/09 6:03;2/25/09 16:20
13259;1/22/09 15:59;25739;3600;Visa;54703;Ottawa;Ontario;Canada;1/21/09 9:28;2/25/09 17:15
13260;1/16/09 10:27;25740;1200;Mastercard;54704;Montgomery                  ;TX;United States;1/15/09 8:52;2/25/09 17:24
13261;1/26/09 22:45;25741;1200;Amex;54705;Tokyo;Tokyo;Japan;5/15/08 19:33;2/25/09 17:34
13262;1/25/09 18:33;25742;1200;Mastercard;54706;Manteno                     ;IL;United States;1/25/09 15:56;2/25/09 19:27
13263;1/16/09 6:13;25743;1200;Mastercard;54707;Benoni;Gauteng;South Africa;1/16/09 5:22;2/25/09 23:19
13264;01/12/09 17:19;25744;3600;Diners;54708;Winter Haven                ;FL;United States;01/12/09 16:18;2/26/09 0:42
13265;01/02/09 04:21;25745;1200;Visa;54709;Tranby;Buskerud;Norway;7/30/07 11:42;2/26/09 3:18
13266;01/05/09 03:03;25746;1200;Diners;54710;Cork;Cork;Ireland;5/21/08 7:50;2/26/09 4:05
13267;1/15/09 15:22;25747;1200;Visa;54711;Fort Lauderdale             ;FL;United States;01/06/09 18:19;2/26/09 5:52
13268;1/26/09 5:38;25748;3600;Amex;54701;Cranberry Twp               ;PA;United States;9/28/08 19:40;2/26/09 6:04
13269;1/24/09 10:38;25749;1200;Visa;54702;Arlington                   ;VA;United States;1/24/09 9:27;2/26/09 6:08
13270;01/02/09 07:30;25750;1200;Mastercard;54703;Lake Ronkonkoma;NY;United States;10/27/08 0:00;2/26/09 6:14
13271;1/26/09 6:38;25751;1200;Visa;54704;Alexandria                  ;VA;United States;1/25/09 10:13;2/26/09 7:16
13272;1/17/09 7:56;25752;7500;Diners;54705;Lipari;Sicilia;Italy;1/17/09 7:25;2/26/09 7:32
13273;1/17/09 7:58;25753;7500;Diners;54706;Lipari;Sicilia;Italy;1/17/09 7:25;2/26/09 7:32
13274;1/18/09 4:32;25754;1200;Diners;54707;Lipari;Sicilia;Italy;1/17/09 7:25;2/26/09 7:32
13275;1/26/09 8:00;25755;1200;Amex;54708;Bluffton                    ;SC;United States;1/23/09 11:12;2/26/09 7:49
13276;01/11/09 08:41;25678;1200;Amex;54709;Winter Spgs                 ;FL;United States;01/08/08 07:24;2/26/09 8:17
13277;1/21/09 10:32;25679;1200;Mastercard;54710;Chelmsford                  ;MA;United States;5/23/07 11:55;2/26/09 8:38
13278;1/29/09 12:27;25680;1200;Mastercard;54711;Cabinteely;Dublin;Ireland;11/08/06 04:50;2/26/09 10:09
13279;1/13/09 13:19;25681;3600;Mastercard;54712;Toronto;Ontario;Canada;3/16/06 19:11;2/26/09 11:19
13280;1/31/09 18:12;25682;1200;Visa;54713;Cincinnati                  ;OH;United States;04/02/06 11:49;2/26/09 12:03
13281;1/22/09 15:35;25683;1200;Visa;54714;Houston                     ;TX;United States;2/24/08 16:57;2/26/09 12:06
13282;01/05/09 11:24;25684;1200;Amex;54715;Rodeo                       ;CA;United States;1/25/08 16:50;2/26/09 12:15
13283;1/23/09 11:23;25685;1200;Mastercard;54716;Poughkeepsie                ;NY;United States;8/26/08 9:37;2/26/09 12:17
13284;01/07/09 20:55;25686;1200;Mastercard;54717;Cincinnati                  ;OH;United States;01/07/09 20:25;2/26/09 12:24
13285;1/13/09 9:40;25687;1200;Visa;54718;North Eastham               ;MA;United States;1/26/05 19:09;2/26/09 12:45
13286;1/25/09 15:18;25688;3600;Visa;54719;Sitka                       ;AK;United States;03/02/08 15:27;2/26/09 12:58
13287;1/30/09 20:58;25689;3600;Mastercard;54720;Carcross;Yukon Territory;Canada;1/30/09 14:05;2/26/09 13:06
13288;1/31/09 4:50;25690;1200;Mastercard;54721;Taby;Stockholm;Sweden;01/12/09 01:03;2/26/09 13:12
13289;1/20/09 10:05;25691;3600;Visa;54722;Calgary;Alberta;Canada;01/09/09 10:36;2/26/09 13:28
13290;01/09/09 05:15;25692;1200;Visa;54723;Alcobendas;Madrid;Spain;09/09/08 09:08;2/26/09 14:24
13291;1/13/09 7:09;25693;3600;Amex;54724;Chicago                     ;IL;United States;01/08/09 13:49;2/26/09 15:14
13292;01/03/09 11:03;25694;1200;Mastercard;54725;Sammamish                   ;WA;United States;01/01/09 22:43;2/26/09 15:30
13293;1/17/09 20:51;25695;1200;Visa;54726;Waiau Pa;Auckland;New Zealand;01/06/09 21:52;2/26/09 16:19
13294;01/05/09 07:55;25696;1200;Mastercard;54727;Ewa Beach                   ;HI;United States;12/31/08 7:40;2/26/09 17:47
13295;1/25/09 14:40;25697;1200;Visa;54728;Statesville                 ;NC;United States;1/25/09 13:52;2/26/09 18:38
13296;1/25/09 17:55;25698;1200;Visa;54729;Kapaa                       ;HI;United States;1/24/09 12:18;2/26/09 20:21
13297;01/03/09 12:54;25699;1200;Diners;54730;Burbank                     ;CA;United States;12/30/08 8:39;2/26/09 20:22
13298;1/22/09 3:57;25700;3600;Mastercard;54731;Oegstgeest;Zuid-Holland;Netherlands;1/20/09 14:36;2/27/09 1:59
13299;1/23/09 5:11;25701;1200;Visa;54732;Blackrock;Dublin;Ireland;7/15/08 7:20;2/27/09 4:00
13300;1/25/09 11:52;25702;3600;Mastercard;54733;WalcProduct3ee;Tyrol;Austria;1/25/09 5:03;2/27/09 5:37
13301;01/10/09 04:12;25703;1200;Visa;54734;Foxrock;Dublin;Ireland;01/07/09 07:39;2/27/09 6:33
13302;01/10/09 09:32;25704;3600;Mastercard;54735;Hilton Head                 ;SC;United States;01/10/05 21:39;2/27/09 7:33
13303;1/22/09 12:45;25705;7500;Visa;54736;Valley Center               ;CA;United States;1/22/09 10:25;2/27/09 10:49
13304;01/06/09 18:11;25706;3600;Mastercard;54737;Swampscott                  ;MA;United States;06/09/06 08:57;2/27/09 13:00
13305;1/19/09 5:56;25707;1200;Visa;54738;Edinburgh;Scotland;United Kingdom;7/27/08 11:58;2/27/09 14:35
13306;1/25/09 10:50;25708;1200;Diners;54739;San Antonio                 ;TX;United States;5/29/08 19:51;2/27/09 14:44
13307;1/14/09 8:38;25709;1200;Visa;54740;Bristol                     ;RI;United States;03/12/07 15:14;2/27/09 17:13
13308;01/02/09 17:24;25710;3600;Diners;54741;Perth;Western Australia;Australia;01/01/09 21:20;2/27/09 18:43
13309;01/07/09 18:15;25711;1200;Mastercard;54742;Greenville                  ;TX;United States;01/05/09 18:16;2/27/09 19:07
13310;01/03/09 21:19;25712;1200;Visa;54743;Pls Vrds Est                ;CA;United States;12/24/07 22:59;2/27/09 21:40
13311;01/04/09 05:13;25713;1200;Visa;54744;Hradec Kralove;East Bohemia;Czech Republic;03/05/06 00:51;2/27/09 23:30
13312;01/04/09 09:28;25714;1200;Visa;54745;Maidstone;England;United Kingdom;7/18/05 14:17;2/28/09 2:28
13313;01/02/09 04:34;25715;1200;Visa;54746;Saint Albans;England;United Kingdom;01/10/06 04:20;2/28/09 3:43
13314;1/22/09 11:10;25716;1200;Mastercard;54747;Voluntari;Bucuresti;Romania;7/28/08 11:12;2/28/09 7:52
13315;01/07/09 12:06;25717;1200;Visa;54748;Nadur; ;Malta;3/30/06 2:02;2/28/09 7:59
13316;1/29/09 13:25;25718;1200;Diners;54749;Morrison                    ;CO;United States;11/03/05 18:14;2/28/09 8:27
13317;1/27/09 2:57;25719;1200;Visa;54750;Cobham;England;United Kingdom;1/27/09 2:50;2/28/09 9:22
13318;01/07/09 13:19;25720;1200;Visa;54751;Izmir;Izmir;Turkey;8/26/08 7:33;2/28/09 9:54
13319;1/23/09 10:04;25721;1200;Mastercard;54752;Hollywood                   ;CA;United States;5/30/06 20:25;2/28/09 9:59
13320;1/19/09 4:55;25722;1200;Visa;54753;Brighton;England;United Kingdom;2/19/08 9:27;2/28/09 10:06
13321;1/28/09 22:02;25723;1200;Visa;54754;Hawera;Taranaki;New Zealand;1/23/09 22:31;2/28/09 12:43
13322;01/04/09 18:57;25724;1200;Mastercard;54755;Worongary;Queensland;Australia;12/23/08 15:17;2/28/09 14:00
13323;01/12/09 20:31;25725;1200;Visa;54756;Atlantida;Guatemala;Guatemala;01/06/09 16:53;2/28/09 14:39
13324;1/24/09 12:00;25726;1200;Visa;54757;El Escorial;Madrid;Spain;12/30/08 15:19;2/28/09 15:17
13325;1/28/09 11:19;25727;1200;Visa;54758;Morrison                    ;CO;United States;6/20/04 17:16;2/28/09 17:18
13326;01/07/09 17:48;25728;1200;Mastercard;54759;Augusta                     ;GA;United States;06/10/05 20:25;2/28/09 19:57
13327;1/23/09 12:42;25729;3600;Mastercard;54760;Avalon;New South Wales;Australia;03/03/08 17:38;2/28/09 22:26
13328;01/07/09 19:48;25730;3600;Mastercard;54761;Sydney;New South Wales;Australia;9/21/08 20:49;03/01/09 00:14
13329;1/26/09 11:19;25731;1200;Mastercard;54762;Lahti;Etela-Suomen Laani;Finland;01/04/09 05:25;03/01/09 00:39
13330;01/05/09 13:23;25732;1200;Visa;54763;Inner City;Vienna;Austria;01/05/09 11:28;03/01/09 02:28
13331;1/26/09 13:41;25733;1200;Mastercard;54764;Baden;Aargau;Switzerland;10/23/05 9:23;03/01/09 03:11
13332;1/20/09 10:42;25734;3600;Diners;54765;Huddersfield;England;United Kingdom;1/20/09 9:15;03/01/09 03:29
13333;1/22/09 14:25;25735;1200;Visa;54766;Belfast;Northern Ireland;United Kingdom;11/10/08 12:15;03/01/09 03:37
13334;1/28/09 5:36;25736;3600;Visa;54767;Black River;Black River;Mauritius;01/09/09 08:10;03/01/09 04:40
13335;01/01/09 04:24;25737;7500;Amex;54768;Skaneateles                 ;NY;United States;12/28/08 17:28;03/01/09 07:21
13336;01/08/09 11:55;25738;1200;Diners;54769;Haverhill;England;United Kingdom;11/29/06 13:31;03/01/09 07:28
13337;01/12/09 21:30;25739;1200;Visa;54770;Madison                     ;WI;United States;11/17/08 22:24;03/01/09 10:14
